Code,Country,Location,Year_start,Year_end,Practice,Economic Outcome,Units,xrat_obs,xrat_2015,cpi_obs,cpi_2015,ppp_2015,MeanT,MeanC,MeanT_local,MeanC_local,MeanT_local_2015,MeanC_local_2015,MeanT_2015_usd,MeanC_2015_usd,MeanT_2015_ppp_intusd,MeanC_2015_ppp_intusd
6146887,Uganda,Kasheshe/Nemba and Kongta high productivity,2001,2001,Reduced Fert,Benefit Cost Ratio,,,,,,,1.1,1.4,1.1,,,,,,,
6146887,Uganda,Kasheshe/Nemba and Kongta high productivity,2001,2001,Reduced Fert,Benefit Cost Ratio,,,,,,,1.6,1.4,1.6,,,,,,,
6146887,Uganda,Kasheshe/Nemba and Kongta high productivity,2001,2001,Reduced Fert,Benefit Cost Ratio,,,,,,,1.6,1.2,1.6,,,,,,,
6146887,Uganda,Odwarat and Agonyo II Low Productivity,2001,2001,Organic Fert,Benefit Cost Ratio,,,,,,,1.2,0.8,1.2,,,,,,,
6146887,Uganda,Kasheshe/Nemba and Kongta Low productivity,2001,2001,Organic Fert,Benefit Cost Ratio,,,,,,,1,0.7,1,,,,,,,
6146887,Uganda,Odwarat and Agonyo II high productivity,2001,2001,Organic Fert,Benefit Cost Ratio,,,,,,,1.3,1.4,1.3,,,,,,,
6146887,Uganda,Kasheshe/Nemba and Kongta high productivity,2001,2001,Organic Fert,Benefit Cost Ratio,,,,,,,1.6,1.1,1.6,,,,,,,
6146887,Uganda,Odwarat and Agonyo II Low Productivity,2001,2001,All Nbs,Benefit Cost Ratio,,,,,,,0.8,1,0.8,,,,,,,
6146887,Uganda,Odwarat and Agonyo II Low Productivity,2001,2001,All Nbs,Benefit Cost Ratio,,,,,,,0.8,0.9,0.8,,,,,,,
6146887,Uganda,Odwarat and Agonyo II Low Productivity,2001,2001,All Nbs,Benefit Cost Ratio,,,,,,,1,0.9,1,,,,,,,
6146887,Uganda,Odwarat and Agonyo II Low Productivity,2001,2001,All Nbs,Benefit Cost Ratio,,,,,,,1.2,0.9,1.2,,,,,,,
6146887,Uganda,Odwarat and Agonyo II Low Productivity,2001,2001,All Nbs,Benefit Cost Ratio,,,,,,,1.2,0.8,1.2,,,,,,,
6146887,Uganda,Kasheshe/Nemba and Kongta Low productivity,2001,2001,All Nbs,Benefit Cost Ratio,,,,,,,0.7,0.8,0.7,,,,,,,
6146887,Uganda,Kasheshe/Nemba and Kongta Low productivity,2001,2001,All Nbs,Benefit Cost Ratio,,,,,,,0.7,0.8,0.7,,,,,,,
6146887,Uganda,Kasheshe/Nemba and Kongta Low productivity,2001,2001,All Nbs,Benefit Cost Ratio,,,,,,,0.8,0.8,0.8,,,,,,,
6146887,Uganda,Kasheshe/Nemba and Kongta Low productivity,2001,2001,All Nbs,Benefit Cost Ratio,,,,,,,1,0.9,1,,,,,,,
6146887,Uganda,Kasheshe/Nemba and Kongta Low productivity,2001,2001,All Nbs,Benefit Cost Ratio,,,,,,,1,0.7,1,,,,,,,
6146887,Uganda,Odwarat and Agonyo II high productivity,2001,2001,All Nbs,Benefit Cost Ratio,,,,,,,1.4,1.1,1.4,,,,,,,
6146887,Uganda,Odwarat and Agonyo II high productivity,2001,2001,All Nbs,Benefit Cost Ratio,,,,,,,1.4,1,1.4,,,,,,,
6146887,Uganda,Odwarat and Agonyo II high productivity,2001,2001,All Nbs,Benefit Cost Ratio,,,,,,,1.1,1,1.1,,,,,,,
6146887,Uganda,Odwarat and Agonyo II high productivity,2001,2001,All Nbs,Benefit Cost Ratio,,,,,,,1.3,1,1.3,,,,,,,
6146887,Uganda,Odwarat and Agonyo II high productivity,2001,2001,All Nbs,Benefit Cost Ratio,,,,,,,1.3,1.4,1.3,,,,,,,
6146887,Uganda,Kasheshe/Nemba and Kongta high productivity,2001,2001,All Nbs,Benefit Cost Ratio,,,,,,,1.1,1.6,1.1,,,,,,,
6146887,Uganda,Kasheshe/Nemba and Kongta high productivity,2001,2001,All Nbs,Benefit Cost Ratio,,,,,,,1.1,1.4,1.1,,,,,,,
6146887,Uganda,Kasheshe/Nemba and Kongta high productivity,2001,2001,All Nbs,Benefit Cost Ratio,,,,,,,1.6,1.4,1.6,,,,,,,
6146887,Uganda,Kasheshe/Nemba and Kongta high productivity,2001,2001,All Nbs,Benefit Cost Ratio,,,,,,,1.6,1.2,1.6,,,,,,,
6146887,Uganda,Kasheshe/Nemba and Kongta high productivity,2001,2001,All Nbs,Benefit Cost Ratio,,,,,,,1.6,1.1,1.6,,,,,,,
6134030,Uganda,Mukono,2019,2020,Reduced Tillage,Cost,USD/ha ,3718.2,3240.6,181.9,150,1125.5,642.4,786.9,2388751.8,2925741.3,1969536.3,2412286.5,607.8,744.4,1750,2143.4
6134030,Uganda,Mukono,2019,2020,Residue/Mulch,Profit,USD/ha ,3718.2,3240.6,181.9,150,1125.5,1828.7,632.6,6799673.4,2352164.3,5606360.2,1939369.7,1730,598.5,4981.3,1723.2
6134030,Uganda,Mukono,2019,2020,Residue/Mulch,Profit,USD/ha ,3718.2,3240.6,181.9,150,1125.5,1179,632.6,4383964.2,2352164.3,3614597.5,1939369.7,1115.4,598.5,3211.6,1723.2
6134030,Uganda,Mukono,2019,2020,Residue/Mulch,Cost,USD/ha ,3718.2,3240.6,181.9,150,1125.5,642.4,786.9,2388751.8,2925741.3,1969536.3,2412286.5,607.8,744.4,1750,2143.4
6134030,Uganda,Mukono,2019,2020,Residue/Mulch,Cost,USD/ha ,3718.2,3240.6,181.9,150,1125.5,1172.7,786.9,4360279,2925741.3,3595068.9,2412286.5,1109.4,744.4,3194.3,2143.4
6134030,Uganda,Mukono,2019,2020,All Nbs,Profit,USD/ha ,3718.2,3240.6,181.9,150,1125.5,1828.7,632.6,6799673.4,2352164.3,5606360.2,1939369.7,1730,598.5,4981.3,1723.2
6134030,Uganda,Mukono,2019,2020,All Nbs,Profit,USD/ha ,3718.2,3240.6,181.9,150,1125.5,1179,632.6,4383964.2,2352164.3,3614597.5,1939369.7,1115.4,598.5,3211.6,1723.2
6134030,Uganda,Mukono,2019,2020,All Nbs,Cost,USD/ha ,3718.2,3240.6,181.9,150,1125.5,642.4,786.9,2388751.8,2925741.3,1969536.3,2412286.5,607.8,744.4,1750,2143.4
6134030,Uganda,Mukono,2019,2020,All Nbs,Cost,USD/ha ,3718.2,3240.6,181.9,150,1125.5,1172.7,786.9,4360279,2925741.3,3595068.9,2412286.5,1109.4,744.4,3194.3,2143.4
6141524,South Africa,Langgewens,2002,2020,Reduced Tillage,Cost,ZAR/ha,1,12.8,105,130.3,5.8,5455,5671,5455,5671,6768.9,7036.9,530.5,551.5,1162,1208
6141524,South Africa,Langgewens,2002,2020,Reduced Tillage,Cost,ZAR/ha,1,12.8,105,130.3,5.8,5238,5671,5238,5671,6499.6,7036.9,509.4,551.5,1115.8,1208
6141524,South Africa,Langgewens,2002,2020,All Nbs,Cost,ZAR/ha,1,12.8,105,130.3,5.8,5455,5671,5455,5671,6768.9,7036.9,530.5,551.5,1162,1208
6141524,South Africa,Langgewens,2002,2020,All Nbs,Cost,ZAR/ha,1,12.8,105,130.3,5.8,5238,5671,5238,5671,6499.6,7036.9,509.4,551.5,1115.8,1208
6146782,Zambia,Monze Farmer Training Centre,2007,2010,Residue/Mulch,Profit,USD/ha,3.7,8.6,81.3,144,3.4,796.6,611.4,2983.3,2289.7,5287,4057.9,612.5,470.1,1570.5,1205.4
6146782,Zambia,Monze Farmer Training Centre,2007,2010,Residue/Mulch,Profit,USD/ha,3.7,8.6,81.3,144,3.4,492.2,611.4,1843.3,2289.7,3266.7,4057.9,378.5,470.1,970.4,1205.4
6146782,Zambia,Monze Farmer Training Centre,2007,2010,Residue/Mulch,Profit,USD/ha,3.7,8.6,81.3,144,3.4,948.8,611.4,3553.3,2289.7,6297.2,4057.9,729.5,470.1,1870.6,1205.4
6146782,Zambia,Monze Farmer Training Centre,2007,2010,Rotation,Profit,USD/ha,3.7,8.6,81.3,144,3.4,492.2,611.4,1843.3,2289.7,3266.7,4057.9,378.5,470.1,970.4,1205.4
6146782,Zambia,Monze Farmer Training Centre,2007,2010,Rotation,Profit,USD/ha,3.7,8.6,81.3,144,3.4,948.8,611.4,3553.3,2289.7,6297.2,4057.9,729.5,470.1,1870.6,1205.4
6146782,Zambia,Monze Farmer Training Centre,2007,2010,Rotation,Profit,USD/ha,3.7,8.6,81.3,144,3.4,492.2,796.6,1843.3,2983.3,3266.7,5287,378.5,612.5,970.4,1570.5
6146782,Zambia,Monze Farmer Training Centre,2007,2010,Rotation,Profit,USD/ha,3.7,8.6,81.3,144,3.4,948.8,796.6,3553.3,2983.3,6297.2,5287,729.5,612.5,1870.6,1570.5
6146782,Zambia,Monze Farmer Training Centre,2007,2010,All Nbs,Profit,USD/ha,3.7,8.6,81.3,144,3.4,796.6,611.4,2983.3,2289.7,5287,4057.9,612.5,470.1,1570.5,1205.4
6146782,Zambia,Monze Farmer Training Centre,2007,2010,All Nbs,Profit,USD/ha,3.7,8.6,81.3,144,3.4,492.2,611.4,1843.3,2289.7,3266.7,4057.9,378.5,470.1,970.4,1205.4
6146782,Zambia,Monze Farmer Training Centre,2007,2010,All Nbs,Profit,USD/ha,3.7,8.6,81.3,144,3.4,948.8,611.4,3553.3,2289.7,6297.2,4057.9,729.5,470.1,1870.6,1205.4
6146782,Zambia,Monze Farmer Training Centre,2007,2010,All Nbs,Profit,USD/ha,3.7,8.6,81.3,144,3.4,492.2,796.6,1843.3,2983.3,3266.7,5287,378.5,612.5,970.4,1570.5
6146782,Zambia,Monze Farmer Training Centre,2007,2010,All Nbs,Profit,USD/ha,3.7,8.6,81.3,144,3.4,948.8,796.6,3553.3,2983.3,6297.2,5287,729.5,612.5,1870.6,1570.5
6146770,Zimbabwe,Makoni district,2010,2010,Reduced Fert,Gross Revenue,USD/ha,,,100,106.2,0.5,1073,463,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,Reduced Fert,Labour Cost,USD/ha,,,100,106.2,0.5,246,211,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,Reduced Fert,Cost,USD/ha,,,100,106.2,0.5,633,396,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,Reduced Fert,Profit,USD/ha,,,100,106.2,0.5,440,67,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,Reduced Fert,Gross Revenue,USD/ha,,,100,106.2,0.5,742,486,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,Reduced Fert,Labour Cost,USD/ha,,,100,106.2,0.5,246,211,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,Reduced Fert,Cost,USD/ha,,,100,106.2,0.5,633,396,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,Reduced Fert,Profit,USD/ha,,,100,106.2,0.5,109,90,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,Reduced Fert,Gross Revenue,USD/ha,,,100,106.2,0.5,1244,868,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,Reduced Fert,Labour Cost,USD/ha,,,100,106.2,0.5,291,291,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,Reduced Fert,Cost,USD/ha,,,100,106.2,0.5,476,476,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,Reduced Fert,Profit,USD/ha,,,100,106.2,0.5,392,392,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,Reduced Fert,Gross Revenue,USD/ha,,,100,106.2,0.5,652,367,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,Reduced Fert,Labour Cost,USD/ha,,,100,106.2,0.5,326,291,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,Reduced Fert,Cost,USD/ha,,,100,106.2,0.5,713,476,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,Reduced Fert,Profit,USD/ha,,,100,106.2,0.5,-109,-61,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,Reduced Fert,Gross Revenue,USD/ha,,,100,106.2,0.5,1317,885,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,Reduced Fert,Labour Cost,USD/ha,,,100,106.2,0.5,282,247,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,Reduced Fert,Cost,USD/ha,,,100,106.2,0.5,678,437,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,Reduced Fert,Profit,USD/ha,,,100,106.2,0.5,638,448,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,Reduced Fert,Gross Revenue,USD/ha,,,100,106.2,0.5,1104,680,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,Reduced Fert,Labour Cost,USD/ha,,,100,106.2,0.5,282,247,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,Reduced Fert,Cost,USD/ha,,,100,106.2,0.5,669,432,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,Reduced Fert,Profit,USD/ha,,,100,106.2,0.5,435,248,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,Reduced Fert,Benefit Cost Ratio,USD/ha,,,100,106.2,0.5,1.7,1.2,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,Reduced Fert,Benefit Cost Ratio,USD/ha,,,100,106.2,0.5,1.2,1.2,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,Reduced Fert,Benefit Cost Ratio,USD/ha,,,100,106.2,0.5,2.6,1.8,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,Reduced Fert,Benefit Cost Ratio,USD/ha,,,100,106.2,0.5,0.9,0.8,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,Reduced Fert,Benefit Cost Ratio,USD/ha,,,100,106.2,0.5,1.9,2,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,Reduced Fert,Benefit Cost Ratio,USD/ha,,,100,106.2,0.5,1.7,1.6,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,All Nbs,Gross Revenue,USD/ha,,,100,106.2,0.5,1073,463,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,All Nbs,Labour Cost,USD/ha,,,100,106.2,0.5,246,211,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,All Nbs,Cost,USD/ha,,,100,106.2,0.5,633,396,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,All Nbs,Profit,USD/ha,,,100,106.2,0.5,440,67,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,All Nbs,Gross Revenue,USD/ha,,,100,106.2,0.5,742,486,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,All Nbs,Labour Cost,USD/ha,,,100,106.2,0.5,246,211,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,All Nbs,Cost,USD/ha,,,100,106.2,0.5,633,396,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,All Nbs,Profit,USD/ha,,,100,106.2,0.5,109,90,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,All Nbs,Gross Revenue,USD/ha,,,100,106.2,0.5,1244,868,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,All Nbs,Labour Cost,USD/ha,,,100,106.2,0.5,291,291,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,All Nbs,Cost,USD/ha,,,100,106.2,0.5,476,476,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,All Nbs,Profit,USD/ha,,,100,106.2,0.5,392,392,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,All Nbs,Gross Revenue,USD/ha,,,100,106.2,0.5,652,367,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,All Nbs,Labour Cost,USD/ha,,,100,106.2,0.5,326,291,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,All Nbs,Cost,USD/ha,,,100,106.2,0.5,713,476,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,All Nbs,Profit,USD/ha,,,100,106.2,0.5,-109,-61,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,All Nbs,Gross Revenue,USD/ha,,,100,106.2,0.5,1317,885,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,All Nbs,Labour Cost,USD/ha,,,100,106.2,0.5,282,247,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,All Nbs,Cost,USD/ha,,,100,106.2,0.5,678,437,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,All Nbs,Profit,USD/ha,,,100,106.2,0.5,638,448,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,All Nbs,Gross Revenue,USD/ha,,,100,106.2,0.5,1104,680,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,All Nbs,Labour Cost,USD/ha,,,100,106.2,0.5,282,247,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,All Nbs,Cost,USD/ha,,,100,106.2,0.5,669,432,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,All Nbs,Profit,USD/ha,,,100,106.2,0.5,435,248,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,All Nbs,Benefit Cost Ratio,USD/ha,,,100,106.2,0.5,1.7,1.2,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,All Nbs,Benefit Cost Ratio,USD/ha,,,100,106.2,0.5,1.2,1.2,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,All Nbs,Benefit Cost Ratio,USD/ha,,,100,106.2,0.5,2.6,1.8,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,All Nbs,Benefit Cost Ratio,USD/ha,,,100,106.2,0.5,0.9,0.8,,,,,,,,
6146770,Zimbabwe,Makoni district,2010,2010,All Nbs,Benefit Cost Ratio,USD/ha,,,100,106.2,0.5,1.9,2,,,,,,,,
6146770,Zimbabwe,Hwedza district,2010,2010,All Nbs,Benefit Cost Ratio,USD/ha,,,100,106.2,0.5,1.7,1.6,,,,,,,,
6146770,Zimbabwe,Makoni district,2011,2011,Reduced Fert,Gross Revenue,USD/ha,,,103.5,106.2,0.5,588,249,,,,,,,,
6146770,Zimbabwe,Makoni district,2011,2011,Reduced Fert,Labour Cost,USD/ha,,,103.5,106.2,0.5,246,211,,,,,,,,
6146770,Zimbabwe,Makoni district,2011,2011,Reduced Fert,Cost,USD/ha,,,103.5,106.2,0.5,565,371,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,Reduced Fert,Gross Revenue,USD/ha,,,103.5,106.2,0.5,510,123,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,Reduced Fert,Labour Cost,USD/ha,,,103.5,106.2,0.5,246,211,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,Reduced Fert,Cost,USD/ha,,,103.5,106.2,0.5,633,396,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,Reduced Fert,Profit,USD/ha,,,103.5,106.2,0.5,-273,-123,,,,,,,,
6146770,Zimbabwe,Makoni district,2011,2011,Reduced Fert,Gross Revenue,USD/ha,,,103.5,106.2,0.5,639,341,,,,,,,,
6146770,Zimbabwe,Makoni district,2011,2011,Reduced Fert,Labour Cost,USD/ha,,,103.5,106.2,0.5,326,291,,,,,,,,
6146770,Zimbabwe,Makoni district,2011,2011,Reduced Fert,Cost,USD/ha,,,103.5,106.2,0.5,722,481,,,,,,,,
6146770,Zimbabwe,Makoni district,2011,2011,Reduced Fert,Profit,USD/ha,,,103.5,106.2,0.5,-140,-84,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,Reduced Fert,Gross Revenue,USD/ha,,,103.5,106.2,0.5,237,93,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,Reduced Fert,Labour Cost,USD/ha,,,103.5,106.2,0.5,326,291,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,Reduced Fert,Cost,USD/ha,,,103.5,106.2,0.5,722,481,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,Reduced Fert,Profit,USD/ha,,,103.5,106.2,0.5,-399,-485,,,,,,,,
6146770,Zimbabwe,Makoni district,2011,2011,Reduced Fert,Labour Cost,USD/ha,,,103.5,106.2,0.5,282,247,,,,,,,,
6146770,Zimbabwe,Makoni district,2011,2011,Reduced Fert,Cost,USD/ha,,,103.5,106.2,0.5,678,437,,,,,,,,
6146770,Zimbabwe,Makoni district,2011,2011,Reduced Fert,Profit,USD/ha,,,103.5,106.2,0.5,-437,-678,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,Reduced Fert,Labour Cost,USD/ha,,,103.5,106.2,0.5,282,247,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,Reduced Fert,Cost,USD/ha,,,103.5,106.2,0.5,678,437,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,Reduced Fert,Profit,USD/ha,,,103.5,106.2,0.5,-437,-678,,,,,,,,
6146770,Zimbabwe,Makoni district,2011,2011,Reduced Fert,Benefit Cost Ratio,USD/ha,,,103.5,106.2,0.5,1,0.7,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,Reduced Fert,Benefit Cost Ratio,USD/ha,,,103.5,106.2,0.5,0.8,0.3,,,,,,,,
6146770,Zimbabwe,Makoni district,2011,2011,Reduced Fert,Benefit Cost Ratio,USD/ha,,,103.5,106.2,0.5,0.9,0.7,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,Reduced Fert,Benefit Cost Ratio,USD/ha,,,103.5,106.2,0.5,0.3,0.2,,,,,,,,
6146770,Zimbabwe,Makoni district,2011,2011,All Nbs,Gross Revenue,USD/ha,,,103.5,106.2,0.5,588,249,,,,,,,,
6146770,Zimbabwe,Makoni district,2011,2011,All Nbs,Labour Cost,USD/ha,,,103.5,106.2,0.5,246,211,,,,,,,,
6146770,Zimbabwe,Makoni district,2011,2011,All Nbs,Cost,USD/ha,,,103.5,106.2,0.5,565,371,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,All Nbs,Gross Revenue,USD/ha,,,103.5,106.2,0.5,510,123,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,All Nbs,Labour Cost,USD/ha,,,103.5,106.2,0.5,246,211,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,All Nbs,Cost,USD/ha,,,103.5,106.2,0.5,633,396,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,All Nbs,Profit,USD/ha,,,103.5,106.2,0.5,-273,-123,,,,,,,,
6146770,Zimbabwe,Makoni district,2011,2011,All Nbs,Gross Revenue,USD/ha,,,103.5,106.2,0.5,639,341,,,,,,,,
6146770,Zimbabwe,Makoni district,2011,2011,All Nbs,Labour Cost,USD/ha,,,103.5,106.2,0.5,326,291,,,,,,,,
6146770,Zimbabwe,Makoni district,2011,2011,All Nbs,Cost,USD/ha,,,103.5,106.2,0.5,722,481,,,,,,,,
6146770,Zimbabwe,Makoni district,2011,2011,All Nbs,Profit,USD/ha,,,103.5,106.2,0.5,-140,-84,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,All Nbs,Gross Revenue,USD/ha,,,103.5,106.2,0.5,237,93,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,All Nbs,Labour Cost,USD/ha,,,103.5,106.2,0.5,326,291,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,All Nbs,Cost,USD/ha,,,103.5,106.2,0.5,722,481,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,All Nbs,Profit,USD/ha,,,103.5,106.2,0.5,-399,-485,,,,,,,,
6146770,Zimbabwe,Makoni district,2011,2011,All Nbs,Labour Cost,USD/ha,,,103.5,106.2,0.5,282,247,,,,,,,,
6146770,Zimbabwe,Makoni district,2011,2011,All Nbs,Cost,USD/ha,,,103.5,106.2,0.5,678,437,,,,,,,,
6146770,Zimbabwe,Makoni district,2011,2011,All Nbs,Profit,USD/ha,,,103.5,106.2,0.5,-437,-678,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,All Nbs,Labour Cost,USD/ha,,,103.5,106.2,0.5,282,247,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,All Nbs,Cost,USD/ha,,,103.5,106.2,0.5,678,437,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,All Nbs,Profit,USD/ha,,,103.5,106.2,0.5,-437,-678,,,,,,,,
6146770,Zimbabwe,Makoni district,2011,2011,All Nbs,Benefit Cost Ratio,USD/ha,,,103.5,106.2,0.5,1,0.7,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,All Nbs,Benefit Cost Ratio,USD/ha,,,103.5,106.2,0.5,0.8,0.3,,,,,,,,
6146770,Zimbabwe,Makoni district,2011,2011,All Nbs,Benefit Cost Ratio,USD/ha,,,103.5,106.2,0.5,0.9,0.7,,,,,,,,
6146770,Zimbabwe,Hwedza district,2011,2011,All Nbs,Benefit Cost Ratio,USD/ha,,,103.5,106.2,0.5,0.3,0.2,,,,,,,,
6134448,Zimbabwe,Murehewa,2013,2015,Residue/Mulch,Profit,USD/ha,,,108.9,106.2,0.5,616.1,584.6,,,,,,,,
6134448,Zimbabwe,Murehewa,2013,2015,Residue/Mulch,Profit,USD/ha,,,108.9,106.2,0.5,109.5,584.6,,,,,,,,
6134448,Zimbabwe,Murehewa,2013,2015,Residue/Mulch,Profit,USD/ha,,,108.9,106.2,0.5,79.6,584.6,,,,,,,,
6134448,Zimbabwe,Murehewa,2013,2015,Residue/Mulch,Profit,USD/ha,,,108.9,106.2,0.5,457.7,584.6,,,,,,,,
6134448,Zimbabwe,Murehewa,2013,2015,Residue/Mulch,Profit,USD/ha,,,108.9,106.2,0.5,39.8,584.6,,,,,,,,
6134448,Zimbabwe,Murehewa,2013,2015,Rotation,Profit,USD/ha,,,108.9,106.2,0.5,79.6,584.6,,,,,,,,
6134448,Zimbabwe,Murehewa,2013,2015,Rotation,Profit,USD/ha,,,108.9,106.2,0.5,39.8,584.6,,,,,,,,
6134448,Zimbabwe,Murehewa,2013,2015,Rotation,Profit,USD/ha,,,108.9,106.2,0.5,79.6,616.1,,,,,,,,
6134448,Zimbabwe,Murehewa,2013,2015,Rotation,Profit,USD/ha,,,108.9,106.2,0.5,39.8,616.1,,,,,,,,
6134448,Zimbabwe,Murehewa,2013,2015,All Nbs,Profit,USD/ha,,,108.9,106.2,0.5,616.1,584.6,,,,,,,,
6134448,Zimbabwe,Murehewa,2013,2015,All Nbs,Profit,USD/ha,,,108.9,106.2,0.5,109.5,584.6,,,,,,,,
6134448,Zimbabwe,Murehewa,2013,2015,All Nbs,Profit,USD/ha,,,108.9,106.2,0.5,79.6,584.6,,,,,,,,
6134448,Zimbabwe,Murehewa,2013,2015,All Nbs,Profit,USD/ha,,,108.9,106.2,0.5,457.7,584.6,,,,,,,,
6134448,Zimbabwe,Murehewa,2013,2015,All Nbs,Profit,USD/ha,,,108.9,106.2,0.5,39.8,584.6,,,,,,,,
6134448,Zimbabwe,Murehewa,2013,2015,All Nbs,Profit,USD/ha,,,108.9,106.2,0.5,109.5,616.1,,,,,,,,
6134448,Zimbabwe,Murehewa,2013,2015,All Nbs,Profit,USD/ha,,,108.9,106.2,0.5,79.6,616.1,,,,,,,,
6134448,Zimbabwe,Murehewa,2013,2015,All Nbs,Profit,USD/ha,,,108.9,106.2,0.5,457.7,616.1,,,,,,,,
6134448,Zimbabwe,Murehewa,2013,2015,All Nbs,Profit,USD/ha,,,108.9,106.2,0.5,39.8,616.1,,,,,,,,
6134448,Zimbabwe,Murehewa,2015,2015,Residue/Mulch,Profit,USD/ha,,,106.2,106.2,0.5,550.9,411.2,,,,,,,,
