PrName,Out.SubInd,N.Obs,N.Studies,vote_mean,variable,value,direction
IPM,Net Profit (Unconfirmed),4,2,0.0416666666666667,posC_negT,0,negative
Rotation,Returns to Labour,54,1,1.68518518518519,posC_negT,0,negative
Reduced Fert,Returns to Labour,18,1,-0.666666666666667,posC_negT,0,negative
Cover Crops+Intercropping,Returns to Labour,27,1,1.40740740740741,posC_negT,0,negative
Intercropping,Variable Cost,94,9,0.832078853046595,posC_negT,0,negative
Reduced Fert,Variable Cost,227,31,-0.0672955974842767,posC_negT,0,negative
Intercropping+Reduced Tillage,Gross Revenue,8,3,0.7,posC_negT,0,negative
Intercropping+Reduced Tillage,Labour Cost per Asset,1,1,1,posC_negT,0,negative
Rotation,Benefit Cost Ratio (Unspecified),5,2,0.25,posC_negT,0,negative
Reduced Erosion,Net Profit (Unconfirmed),16,1,1,posC_negT,0,negative
Reduced Erosion,Benefit Cost Ratio (Unspecified),10,1,0.9,posC_negT,0,negative
Reduced Erosion+Organic Fert,Gross Revenue,1,1,0,posC_negT,0,negative
Cover Crops+Reduced Erosion+Intercropping+Rotation,Gross Revenue,1,1,2,posC_negT,0,negative
Reduced Erosion+Organic Fert,Gross Profit,1,1,0,posC_negT,0,negative
Cover Crops+Reduced Erosion+Intercropping+Rotation,Gross Profit,1,1,1,posC_negT,0,negative
Reduced Erosion+Organic Fert,Variable Cost,1,1,1,posC_negT,0,negative
Cover Crops+Reduced Erosion+Intercropping+Rotation,Variable Cost,1,1,2,posC_negT,0,negative
Reduced Erosion+Organic Fert,Benefit Cost Ratio (GPVC),2,1,0.5,posC_negT,0,negative
Cover Crops+Reduced Erosion+Intercropping+Rotation,Benefit Cost Ratio (GPVC),2,1,-0.5,posC_negT,0,negative
Reduced Tillage,Net Profit,46,8,0.269,posC_negT,0,negative
Reduced Tillage,Benefit Cost Ratio (NPTC),56,7,0.253,posC_negT,2,negative
Organic Fert,Variable Cost,90,13,1.14206349206349,posC_negT,0,negative
Reduced Fert+Organic Fert,Variable Cost,36,9,0.105882352941176,posC_negT,0,negative
Reduced Erosion,Variable Cost,11,3,0.416666666666667,posC_negT,0,negative
Organic Fert,Gross Revenue,95,15,1.25260416666667,posC_negT,0,negative
Reduced Fert+Organic Fert,Gross Revenue,41,8,0.398387096774194,posC_negT,0,negative
Reduced Erosion,Gross Revenue,11,3,0.916666666666667,posC_negT,0,negative
Organic Fert,Gross Profit,126,18,1.07762626262626,posC_negT,1,negative
Reduced Fert+Organic Fert,Gross Profit,52,9,0.192197452229299,posC_negT,0,negative
Reduced Erosion,Gross Profit,11,3,0.500375,posC_negT,1,negative
Organic Fert,Benefit Cost Ratio (GPVC),92,13,0.274284271284271,posC_negT,0,negative
Reduced Fert+Organic Fert,Benefit Cost Ratio (GPVC),40,9,0.632243697478992,posC_negT,1,negative
Reduced Erosion,Benefit Cost Ratio (GPVC),17,3,0.0625,posC_negT,0,negative
Intercropping,Marginal Rate of Return,8,2,-0.857142857142857,posC_negT,0,negative
Reduced Irrigation,Total Cost (Unconfirmed),10,2,0,posC_negT,0,negative
Reduced Irrigation,Net Profit (Unconfirmed),16,2,0.583583333333333,posC_negT,0,negative
Reduced Irrigation,Benefit Cost Ratio (NPTC),44,4,0.284615384615385,posC_negT,0,negative
Intercropping,Labour Cost per Asset,18,1,2,posC_negT,0,negative
Reduced Tillage,Marginal Rate of Return,1,1,1.001,posC_negT,0,negative
Agroforestry,Gross Profit,24,6,-0.325757575757576,posC_negT,0,negative
Biochar+Reduced Fert,Gross Revenue,7,2,0.5,posC_negT,0,negative
Biochar+Reduced Fert,Gross Profit,19,3,0.583333333333333,posC_negT,0,negative
IPM,Gross Profit,5,2,-0.416666666666667,posC_negT,0,negative
Cover Crops+IPM+Residue/Mulch,Gross Profit,1,1,-1,posC_negT,0,negative
IPM,Gross Revenue,6,3,0.0476190476190476,posC_negT,0,negative
Cover Crops+IPM+Residue/Mulch,Gross Revenue,1,1,-1,posC_negT,0,negative
IPM,Variable Cost,5,2,1.04166666666667,posC_negT,0,negative
Cover Crops+IPM+Residue/Mulch,Variable Cost,1,1,1,posC_negT,0,negative
IPM,Benefit Cost Ratio (GPVC),7,2,-1.083875,posC_negT,4,negative
Cover Crops+IPM+Residue/Mulch,Benefit Cost Ratio (GPVC),2,1,-1,posC_negT,0,negative
Biochar,Variable Cost,91,10,0.770161290322581,posC_negT,0,negative
Agroforestry+Organic Fert,Gross Profit,1,1,-1,posC_negT,0,negative
Agroforestry,Variable Cost,20,5,-0.701754385964912,posC_negT,0,negative
Agroforestry+Organic Fert,Variable Cost,1,1,-1,posC_negT,0,negative
Agroforestry+Reduced Fert,Gross Profit,3,2,-1,posC_negT,0,negative
Agroforestry+Reduced Fert,Variable Cost,3,2,-0.625,posC_negT,0,negative
Cover Crops+Residue/Mulch,Total Cost (Unconfirmed),8,1,0,posC_negT,0,negative
Cover Crops+Residue/Mulch,Gross Revenue,9,2,0.4375,posC_negT,0,negative
Cover Crops+Residue/Mulch,Net Profit,9,2,1.5,posC_negT,0,negative
Reduced Irrigation,Variable Cost,51,13,0.134090909090909,posC_negT,0,negative
Reduced Irrigation,Benefit Cost Ratio (GPVC),68,13,0.101136363636364,posC_negT,1,negative
Residue/Mulch,Benefit Cost Ratio (GPVC),168,31,0.19210980963481,posC_negT,2,negative
"",Gross Profit,12,3,0.500333333333333,posC_negT,0,negative
"",Variable Cost,9,2,-0.666666666666667,posC_negT,0,negative
"",Gross Revenue,9,2,0.25,posC_negT,0,negative
Reduced Fert+Residue/Mulch,Gross Profit,53,4,-0.245025793650794,posC_negT,4,negative
Reduced Fert+Reduced Tillage+Residue/Mulch,Gross Profit,18,1,0.333444444444444,posC_negT,0,negative
Residue/Mulch,Present Value of Benefit,2,1,2,posC_negT,0,negative
Residue/Mulch,Present Value of Cost,2,1,0,posC_negT,0,negative
Residue/Mulch,Net Present Value,2,1,2,posC_negT,0,negative
Residue/Mulch,Return on Investment,2,1,2,posC_negT,0,negative
Reduced Tillage,Total Cost,42,7,-0.156,posC_negT,0,negative
Agroforestry,Total Cost,12,3,0.80952380952381,posC_negT,0,negative
Residue/Mulch,Total Cost,10,5,0.444444444444444,posC_negT,0,negative
Cover Crops+Residue/Mulch,Total Cost,9,2,0,posC_negT,0,negative
Cover Crops,Total Cost,9,3,0.313380281690141,posC_negT,0,negative
Cover Crops,Gross Revenue,33,7,0.705585980284775,posC_negT,0,negative
Residue/Mulch,Net Profit,12,5,0.605263157894737,posC_negT,0,negative
Cover Crops,Net Profit,5,2,-0.25,posC_negT,0,negative
Reduced Fert+Reduced Irrigation,Variable Cost,9,1,0.333333333333333,posC_negT,0,negative
Reduced Fert+Reduced Irrigation,Gross Profit,9,1,-0.666666666666667,posC_negT,0,negative
Reduced Tillage,Benefit Cost Ratio (GPVC),197,40,0.768575320512821,posC_negT,6,negative
Reduced Fert+Reduced Irrigation,Benefit Cost Ratio (GPVC),18,1,0.611166666666667,posC_negT,0,negative
Reduced Fert,Benefit Cost Ratio (GPVC),227,31,0.433858250522037,posC_negT,1,negative
Rotation,Total Cost (Unconfirmed),2,1,2,posC_negT,0,negative
Reduced Tillage+Residue/Mulch,Total Cost,4,3,-0.363636363636364,posC_negT,0,negative
Reduced Irrigation+Reduced Tillage+Residue/Mulch,Total Cost,2,1,-1,posC_negT,0,negative
Reduced Irrigation+Reduced Tillage,Total Cost,2,1,0,posC_negT,0,negative
Reduced Fert,Benefit Cost Ratio (Unspecified),8,2,-0.227272727272727,posC_negT,0,negative
Organic Fert,Benefit Cost Ratio (Unspecified),6,3,0,posC_negT,0,negative
Residue/Mulch,Benefit Cost Ratio (NPTC),14,4,0.6,posC_negT,0,negative
Organic Fert,Total Cost (Unconfirmed),2,2,1,posC_negT,0,negative
Organic Fert,Net Profit (Unconfirmed),1,1,0,posC_negT,0,negative
Reduced Tillage+Residue/Mulch+Rotation,Total Cost,4,1,0.25,posC_negT,0,negative
Reduced Tillage+Residue/Mulch+Rotation,Gross Revenue,4,1,1.75,posC_negT,0,negative
Reduced Tillage+Residue/Mulch+Rotation,Net Profit,4,1,2,posC_negT,0,negative
Reduced Fert,Total Cost (Unconfirmed),26,2,-0.725,posC_negT,0,negative
Reduced Fert,Net Profit,74,6,-0.683333333333333,posC_negT,0,negative
Reduced Fert,Benefit Cost Ratio (NPTC),94,6,0.465277777777778,posC_negT,0,negative
Rotation,Net Profit,4,1,2,posC_negT,0,negative
Reduced Fert+Organic Fert,Total Cost (Unconfirmed),3,1,0.666666666666667,posC_negT,0,negative
Cover Crops+Reduced Fert,Total Cost (Unconfirmed),1,1,0,posC_negT,0,negative
Reduced Irrigation+Reduced Tillage+Rotation,Gross Profit,2,1,2,posC_negT,0,negative
Reduced Irrigation+Rotation,Gross Profit,4,1,0.5,posC_negT,0,negative
Reduced Fert+Reduced Tillage,Gross Revenue,38,2,0.111111111111111,posC_negT,0,negative
Reduced Fert+Reduced Tillage,Variable Cost,38,2,-0.416666666666667,posC_negT,0,negative
Intercropping+Rotation,Variable Cost,8,4,0.764705882352941,posC_negT,0,negative
Biochar+Reduced Fert,Variable Cost,19,3,-0.527777777777778,posC_negT,0,negative
Biochar+Reduced Fert,Total Cost (Unconfirmed),6,1,-1,posC_negT,0,negative
"",Total Cost (Unconfirmed),6,1,0,posC_negT,0,negative
Biochar,Total Cost (Unconfirmed),9,1,0,posC_negT,0,negative
Biochar+Reduced Fert,Net Profit,18,2,0.625,posC_negT,0,negative
"",Net Profit,6,1,1.33333333333333,posC_negT,0,negative
Biochar,Net Profit,45,4,0.75,posC_negT,0,negative
Reduced Tillage,Total Cost (Unconfirmed),2,1,0,posC_negT,0,negative
Cover Crops,Net Profit (Unconfirmed),1,1,-1,posC_negT,0,negative
Residue/Mulch+Rotation,Net Profit (Unconfirmed),1,1,2,posC_negT,0,negative
Agroforestry+Intercropping+Reduced Tillage,Gross Revenue,2,1,1.5,posC_negT,0,negative
Reduced Fert+Intercropping+Reduced Tillage,Gross Revenue,2,1,1,posC_negT,0,negative
Agroforestry+Reduced Fert+Intercropping+Reduced Tillage,Gross Revenue,2,1,1,posC_negT,0,negative
Agroforestry+Reduced Tillage,Gross Revenue,2,1,-0.5,posC_negT,0,negative
Agroforestry+Reduced Fert+Reduced Tillage,Gross Revenue,2,1,-1,posC_negT,0,negative
Agroforestry+Reduced Fert,Gross Revenue,2,1,-1,posC_negT,0,negative
Intercropping+Reduced Tillage,Variable Cost,6,2,0.625,posC_negT,0,negative
Agroforestry+Intercropping+Reduced Tillage,Variable Cost,2,1,1,posC_negT,0,negative
Reduced Fert+Intercropping+Reduced Tillage,Variable Cost,2,1,1,posC_negT,0,negative
Agroforestry+Reduced Fert+Intercropping+Reduced Tillage,Variable Cost,2,1,1,posC_negT,0,negative
Agroforestry+Reduced Tillage,Variable Cost,2,1,-1,posC_negT,0,negative
Agroforestry+Reduced Fert+Reduced Tillage,Variable Cost,2,1,-1,posC_negT,0,negative
Intercropping+Reduced Tillage,Gross Profit,6,2,1.375,posC_negT,0,negative
Agroforestry+Intercropping+Reduced Tillage,Gross Profit,2,1,1.5,posC_negT,0,negative
Reduced Fert+Intercropping+Reduced Tillage,Gross Profit,2,1,0.5,posC_negT,0,negative
Agroforestry+Reduced Fert+Intercropping+Reduced Tillage,Gross Profit,2,1,0.5,posC_negT,0,negative
Agroforestry+Reduced Tillage,Gross Profit,2,1,0,posC_negT,0,negative
Agroforestry+Reduced Fert+Reduced Tillage,Gross Profit,2,1,-1.5,posC_negT,0,negative
Reduced Tillage+Residue/Mulch+Rotation,Gross Profit,13,3,0.321428571428571,posC_negT,0,negative
Organic Fert+Residue/Mulch,Gross Revenue,1,1,1,posC_negT,0,negative
Organic Fert+Reduced Tillage,Gross Revenue,7,2,0.571428571428571,posC_negT,0,negative
Organic Fert+Reduced Tillage+Residue/Mulch,Gross Revenue,1,1,1,posC_negT,0,negative
Organic Fert+Residue/Mulch,Variable Cost,1,1,1,posC_negT,0,negative
Organic Fert+Reduced Tillage,Variable Cost,7,2,0,posC_negT,0,negative
Organic Fert+Reduced Tillage+Residue/Mulch,Variable Cost,1,1,1,posC_negT,0,negative
Organic Fert,Total Cost,19,3,0.45,posC_negT,0,negative
Organic Fert+Residue/Mulch,Total Cost,1,1,1,posC_negT,0,negative
Organic Fert+Reduced Tillage,Total Cost,1,1,0,posC_negT,0,negative
Organic Fert+Reduced Tillage+Residue/Mulch,Total Cost,1,1,0,posC_negT,0,negative
Organic Fert,Net Profit,19,4,0.4,posC_negT,0,negative
Organic Fert+Residue/Mulch,Net Profit,1,1,1,posC_negT,0,negative
Organic Fert+Reduced Tillage,Net Profit,1,1,1,posC_negT,0,negative
Reduced Tillage+Residue/Mulch,Net Profit,5,3,0.166666666666667,posC_negT,0,negative
Organic Fert+Reduced Tillage+Residue/Mulch,Net Profit,1,1,2,posC_negT,0,negative
Controlled Release Fert,Gross Revenue,4,1,0,posC_negT,0,negative
Controlled Release Fert+Reduced Fert,Gross Revenue,2,1,0,posC_negT,0,negative
Controlled Release Fert,Variable Cost,4,1,0,posC_negT,0,negative
Controlled Release Fert+Reduced Fert,Variable Cost,2,1,0,posC_negT,0,negative
Controlled Release Fert,Net Profit,4,1,0.5,posC_negT,0,negative
Reduced Fert,Total Cost,74,6,-0.2675,posC_negT,0,negative
Biochar+Reduced Fert,Total Cost,18,2,-0.541666666666667,posC_negT,0,negative
Controlled Release Fert+Reduced Fert,Net Profit,2,1,0,posC_negT,0,negative
Agroforestry,Net Present Value,53,3,-0.286981481481482,posC_negT,0,negative
Intercropping,Benefit Cost Ratio (Unspecified),20,1,0.6,posC_negT,0,negative
Cover Crops+Reduced Tillage+Residue/Mulch,Variable Cost,1,1,0,posC_negT,0,negative
Cover Crops+Reduced Irrigation+Reduced Tillage+Residue/Mulch,Variable Cost,5,2,-0.5,posC_negT,0,negative
Cover Crops+Reduced Tillage+Residue/Mulch,Gross Profit,1,1,1,posC_negT,0,negative
Cover Crops+Reduced Irrigation+Reduced Tillage+Residue/Mulch,Gross Profit,5,2,0.125,posC_negT,0,negative
Cover Crops+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (GPVC),2,1,0,posC_negT,0,negative
Cover Crops+Reduced Irrigation+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (GPVC),6,2,0.75,posC_negT,0,negative
Reduced Irrigation+Reduced Tillage,Benefit Cost Ratio (GPVC),61,12,0.218796666666667,posC_negT,6,negative
Cover Crops+Reduced Erosion+Intercropping+IPM+Reduced Irrigation+Organic Fert+Residue/Mulch+Rotation,Gross Revenue,1,1,2,posC_negT,0,negative
Cover Crops+Reduced Erosion+Intercropping+IPM+Reduced Irrigation+Organic Fert+Residue/Mulch+Rotation,Net Profit (Unconfirmed),7,1,1.42871428571429,posC_negT,0,negative
Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (GPVC),75,19,0.3589921875,posC_negT,0,negative
Cover Crops+Reduced Fert+Reduced Tillage,Gross Revenue,2,1,-0.5,posC_negT,0,negative
Cover Crops+Reduced Fert+Reduced Tillage+Residue/Mulch,Gross Revenue,1,1,1,posC_negT,0,negative
Cover Crops+Reduced Fert+Reduced Tillage,Variable Cost,2,1,0,posC_negT,0,negative
Cover Crops+Reduced Fert+Reduced Tillage+Residue/Mulch,Variable Cost,1,1,-1,posC_negT,0,negative
Cover Crops+Reduced Fert+Reduced Tillage,Gross Profit,2,1,-1,posC_negT,0,negative
Cover Crops+Reduced Fert+Reduced Tillage+Residue/Mulch,Gross Profit,1,1,1,posC_negT,0,negative
Cover Crops+Reduced Tillage,Gross Revenue,1,1,-1,posC_negT,0,negative
Cover Crops+Reduced Tillage,Variable Cost,1,1,0,posC_negT,0,negative
Cover Crops+Reduced Tillage,Gross Profit,1,1,-1,posC_negT,0,negative
Agroforestry,Benefit Cost Ratio (GPVC),23,5,0.76780701754386,posC_negT,0,negative
Reduced Erosion+Reduced Irrigation+Reduced Tillage+Residue/Mulch,Gross Profit,2,1,0.375,posC_negT,0,negative
Reduced Erosion+Reduced Irrigation+Organic Fert+Reduced Tillage+Residue/Mulch,Gross Profit,2,1,-0.25,posC_negT,0,negative
Reduced Erosion+Reduced Irrigation+Organic Fert+Reduced Tillage+Residue/Mulch,Net Profit,1,1,0,posC_negT,0,negative
Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (NPTC),4,2,1.75,posC_negT,0,negative
Reduced Tillage+Rotation,Net Present Value,2,1,2,posC_negT,0,negative
Reduced Tillage+Rotation,Internal Rate of Return,2,1,2,posC_negT,0,negative
Intercropping+Reduced Tillage,Net Present Value,3,1,1.66666666666667,posC_negT,0,negative
Intercropping+Reduced Tillage,Internal Rate of Return,3,1,1.66666666666667,posC_negT,0,negative
Intercropping+Reduced Tillage,Payback Period,3,1,2,posC_negT,0,negative
Reduced Tillage+Rotation,Payback Period,2,1,2,posC_negT,0,negative
Intercropping+Reduced Tillage+Rotation,Net Present Value,1,1,1.001,posC_negT,0,negative
Rotation,Net Present Value,2,1,1.5005,posC_negT,0,negative
Intercropping+Reduced Tillage+Rotation,Internal Rate of Return,1,1,2,posC_negT,0,negative
Rotation,Internal Rate of Return,2,1,2,posC_negT,0,negative
Intercropping+Reduced Tillage+Rotation,Payback Period,1,1,2,posC_negT,0,negative
Rotation,Payback Period,2,1,2,posC_negT,0,negative
Intercropping+Organic Fert+Reduced Tillage,Net Present Value,1,1,2,posC_negT,0,negative
Intercropping+Organic Fert+Reduced Tillage,Internal Rate of Return,1,1,2,posC_negT,0,negative
Intercropping+Organic Fert+Reduced Tillage,Payback Period,1,1,2,posC_negT,0,negative
Rotation,Variable Cost,31,10,1.71481481481481,posC_negT,0,negative
Residue/Mulch+Rotation,Gross Revenue,2,1,0,posC_negT,0,negative
Residue/Mulch+Rotation,Gross Profit,6,2,1.25,posC_negT,0,negative
Rotation,Benefit Cost Ratio (GPVC),33,10,0.852592592592593,posC_negT,0,negative
Residue/Mulch+Rotation,Benefit Cost Ratio (GPVC),8,2,1.125,posC_negT,0,negative
Residue/Mulch+Rotation,Variable Cost,6,2,0.5,posC_negT,0,negative
IPM,Total Cost (Unconfirmed),1,1,1,posC_negT,0,negative
Reduced Tillage,Fixed Cost,4,1,0,posC_negT,0,negative
Intercropping+Reduced Tillage+Residue/Mulch,Variable Cost,4,1,0.25,posC_negT,0,negative
Intercropping+Reduced Tillage+Residue/Mulch,Gross Revenue,4,1,1.5,posC_negT,0,negative
Intercropping+Reduced Tillage+Residue/Mulch,Gross Profit,10,2,0.424242424242424,posC_negT,0,negative
Cover Crops,Variable Cost,29,7,0.71566265060241,posC_negT,0,negative
Cover Crops,Gross Profit,25,7,0.172289156626506,posC_negT,0,negative
Cover Crops,Benefit Cost Ratio (GPVC),34,7,-0.667457831325301,posC_negT,0,negative
Intercropping,Total Cost (Unconfirmed),12,2,0.4,posC_negT,0,negative
Intercropping,Net Profit (Unconfirmed),12,2,1.56666666666667,posC_negT,0,negative
Intercropping,Benefit Cost Ratio (NPTC),9,2,0.5,posC_negT,0,negative
Cover Crops,Return on Investment,2,1,1,posC_negT,0,negative
Reduced Fert,Net Present Value,6,1,-0.499666666666667,posC_negT,0,negative
Intercropping,Net Present Value,1,1,1.001,posC_negT,0,negative
"",Net Present Value,1,1,2,posC_negT,0,negative
Reduced Irrigation,Benefit Cost Ratio (Unspecified),2,1,-0.5,posC_negT,0,negative
Reduced Tillage+Residue/Mulch+Rotation,Variable Cost,5,1,0,posC_negT,0,negative
Reduced Fert,Marginal Rate of Return,4,2,1.23809523809524,posC_negT,0,negative
Residue/Mulch,Return to Labour,2,1,-0.5005,posC_negT,1,negative
Organic Fert,Return to Labour,2,1,-1.0005,posC_negT,1,negative
Reduced Fert,Return to Labour,4,1,0.5,posC_negT,0,negative
Reduced Fert+Intercropping,Gross Revenue,2,1,2,posC_negT,0,negative
Reduced Fert+Intercropping,Variable Cost,2,1,-1,posC_negT,0,negative
Reduced Fert+Intercropping,Gross Profit,2,1,0.5,posC_negT,0,negative
Reduced Fert+IPM+Organic Fert+Residue/Mulch,Gross Revenue,8,1,-1.375,posC_negT,0,negative
Reduced Fert+IPM+Organic Fert+Residue/Mulch,Gross Profit,8,1,-1.75,posC_negT,0,negative
Reduced Fert+IPM+Organic Fert+Residue/Mulch,Variable Cost,8,1,0,posC_negT,0,negative
Reduced Fert+IPM+Organic Fert+Residue/Mulch,Benefit Cost Ratio (GPVC),16,1,-0.6875,posC_negT,0,negative
Residue/Mulch,Benefit Cost Ratio (Unspecified),3,1,-1.33333333333333,posC_negT,0,negative
Reduced Tillage,Benefit Cost Ratio (Unspecified),4,1,-1.25,posC_negT,0,negative
Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (Unspecified),2,1,-2,posC_negT,0,negative
Cover Crops+Residue/Mulch,Variable Cost,2,1,0,posC_negT,0,negative
Cover Crops+Reduced Irrigation+Reduced Tillage,Variable Cost,4,1,-1,posC_negT,0,negative
Reduced Irrigation+Reduced Tillage+Residue/Mulch+Rotation,Variable Cost,8,1,0,posC_negT,0,negative
Cover Crops+Residue/Mulch,Gross Profit,2,1,1,posC_negT,0,negative
Cover Crops+Reduced Irrigation+Reduced Tillage,Gross Profit,4,1,-1,posC_negT,0,negative
Reduced Irrigation+Reduced Tillage+Residue/Mulch+Rotation,Gross Profit,8,1,2,posC_negT,0,negative
Cover Crops+Residue/Mulch,Benefit Cost Ratio (GPVC),2,1,1,posC_negT,0,negative
Cover Crops+Reduced Irrigation+Reduced Tillage,Benefit Cost Ratio (GPVC),4,1,0.5,posC_negT,0,negative
Reduced Irrigation+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (GPVC),17,4,1.27148571428571,posC_negT,0,negative
